City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
186,Barrow,20,US,2021-03-21 17:42:24,70,71.2906,-156.7887,-14.8,12.66
187,Kaniama,91,CD,2021-03-21 17:50:18,92,-7.5667,24.1833,69.87,3.15
188,Bredasdorp,11,ZA,2021-03-21 17:41:58,63,-34.5322,20.0403,64.4,8.05
189,Sarkand,100,KZ,2021-03-21 17:50:19,78,45.41,79.9186,34.86,2.1
190,Souillac,75,MU,2021-03-21 17:42:29,89,-20.5167,57.5167,78.8,12.66
191,Te Anau,69,NZ,2021-03-21 17:43:24,95,-45.4167,167.7167,45.93,1.01
192,Saint-Philippe,90,RE,2021-03-21 17:42:05,83,-21.3585,55.7679,78.8,18.41
193,Chokurdakh,32,RU,2021-03-21 17:42:00,79,70.6333,147.9167,-13.38,4.81
194,Raga,96,SS,2021-03-21 17:46:04,49,8.4596,25.678,85.37,6.4
195,Lorengau,27,PG,2021-03-21 17:42:50,72,-2.0226,147.2712,82.63,4.47
196,Methoni,40,GR,2021-03-21 17:50:19,77,36.8197,21.7049,62.01,13.02
197,Taywarah,100,AF,2021-03-21 17:50:19,30,33.35,64.4167,43.03,1.5
198,Bambous Virieux,75,MU,2021-03-21 17:43:49,89,-20.3428,57.7575,81.0,12.66
199,Kargil,100,IN,2021-03-21 17:50:20,95,34.5667,76.1,26.46,3.42
200,Fortuna,90,US,2021-03-21 17:43:05,76,40.5982,-124.1573,51.01,14.97
201,Lazaro Cardenas,63,MX,2021-03-21 17:50:20,49,17.9583,-102.2,85.33,8.99
202,Alofi,100,NU,2021-03-21 17:42:16,100,-19.0595,-169.9187,75.2,4.61
203,Bathsheba,20,BB,2021-03-21 17:42:09,48,13.2167,-59.5167,84.2,19.57
204,Ullapool,76,GB,2021-03-21 17:50:21,63,57.8987,-5.1604,46.0,5.99
205,Daru,45,PG,2021-03-21 17:50:21,87,-9.0763,143.2092,79.52,3.69
206,Yulara,90,AU,2021-03-21 17:42:54,100,-25.2406,130.9889,64.4,6.91
207,Adrar,0,MR,2021-03-21 17:43:09,13,20.5022,-10.0711,82.04,8.25
208,Xining,37,CN,2021-03-21 17:42:41,44,36.6167,101.7667,29.35,1.45
209,Kalvarija,100,LT,2021-03-21 17:50:21,81,54.4,23.2333,32.05,10.67
210,Marawi,82,PH,2021-03-21 17:43:28,91,7.9986,124.2928,75.99,5.99
211,Paamiut,100,GL,2021-03-21 17:46:33,80,61.994,-49.6678,23.25,12.17
212,Kavieng,100,PG,2021-03-21 17:42:44,73,-2.5744,150.7967,82.65,5.99
213,Merauke,97,ID,2021-03-21 17:43:01,78,-8.4667,140.3333,81.01,3.27
214,Antibes,40,FR,2021-03-21 17:50:22,62,43.5624,7.1278,50.0,6.91
215,Lerwick,75,GB,2021-03-21 17:50:22,87,60.1545,-1.1494,44.6,19.57
216,Gobabis,79,NA,2021-03-21 17:50:23,62,-22.45,18.9667,70.88,3.62
217,Gao,33,ML,2021-03-21 17:50:23,10,16.6362,1.637,92.73,4.92
218,Opuwo,58,NA,2021-03-21 17:50:23,65,-18.0607,13.84,72.63,9.19
219,Sakakah,0,SA,2021-03-21 17:50:23,11,29.9697,40.2064,82.4,4.61
220,Velingara,97,SN,2021-03-21 17:50:24,12,13.15,-14.1167,102.09,6.89
221,Casper,90,US,2021-03-21 17:49:46,80,42.8666,-106.3131,35.01,6.91
222,Akyab,16,MM,2021-03-21 17:50:24,65,20.15,92.9,77.36,6.38
223,Liwale,84,TZ,2021-03-21 17:50:24,96,-9.7667,37.9333,71.24,3.33
224,Pacific Grove,1,US,2021-03-21 17:38:39,66,36.6177,-121.9166,54.0,4.23
225,Paragominas,90,BR,2021-03-21 17:50:25,56,-2.9667,-47.4833,88.68,3.69
226,Teacapan,0,MX,2021-03-21 17:50:25,34,22.55,-105.75,78.94,7.7
227,Stege,60,DK,2021-03-21 17:50:25,67,54.987,12.2846,44.01,1.99
228,Fare,49,PF,2021-03-21 17:43:30,73,-16.7,-151.0167,82.81,10.69
229,Matagami,1,CA,2021-03-21 17:43:07,22,49.7502,-77.6328,53.6,18.41
230,Rivera,95,UY,2021-03-21 17:50:26,70,-30.9053,-55.5508,73.17,9.55
231,Bilibino,0,RU,2021-03-21 17:50:26,69,68.0546,166.4372,-23.39,1.68
232,Saint George,1,US,2021-03-21 17:37:22,46,37.1041,-113.5841,55.99,4.54
233,Dubai,0,AE,2021-03-21 17:50:10,53,25.2582,55.3047,75.2,6.91
234,Loreto,0,MX,2021-03-21 17:42:52,16,22.2667,-101.9667,73.96,9.4
235,Vila Franca Do Campo,75,PT,2021-03-21 17:45:45,77,37.7167,-25.4333,59.0,6.91
236,Chumikan,100,RU,2021-03-21 17:47:15,96,54.7183,135.315,18.25,7.05
237,Caravelas,52,BR,2021-03-21 17:46:52,64,-17.7125,-39.2481,82.89,7.09
238,Nkayi,69,CG,2021-03-21 17:50:26,86,-4.1841,13.2884,76.73,1.81
239,Luba,40,GQ,2021-03-21 17:50:27,79,3.4568,8.5547,84.2,10.36
240,Houston,75,US,2021-03-21 17:48:28,59,29.7633,-95.3633,66.99,6.91
241,Zamboanguita,90,PH,2021-03-21 17:50:27,83,9.1025,123.1996,80.6,15.14
242,Salalah,0,OM,2021-03-21 17:47:19,83,17.0151,54.0924,80.6,2.3
